0,0,0
1,0.174216,0
2,0.484211,0
3,0,1
4,0,2
5,0.265258,0
6,0.8,2
7,0,2
8,0.2,1
9,0,2
10,0.418972,1
11,0.388889,0
12,0,2
13,0,3
14,0.4,2
15,0,2
16,0.133333,4
17,0.333333,2
18,0.160279,0
19,0,1
20,0.928571,1
21,0.757576,1
22,0,0
23,0,1
24,0.333333,0
25,0,1
26,0,2
27,0.140351,1
28,0.69697,3
29,0.313725,1
30,0.354286,1
31,0,3
32,0.666667,0
33,0,2
34,0,2
35,0.277056,2
36,2,0
37,0.285714,1
38,0,2
39,0.295192,0
40,0.296296,0
41,0.186691,0
42,0.197756,0
43,0.181818,5
44,0.333333,2
45,0,2
46,0.171429,0
47,0.15942,1
48,0.231707,1
49,2,2
50,0,1
51,0.166667,2
52,0,2
53,0,2
54,1.333333,1
55,0.588235,1
56,1.333333,2
57,0.277056,1
58,0.154882,1
59,0.272727,1
60,0.38961,0
61,0.256365,0
62,0,1
63,0.147368,1
64,0.533333,1
65,0.393333,0
66,0.285714,0
67,0.444444,0
68,0.219858,2
69,0.233618,0
70,0,1
71,0.380952,1
72,0.642857,0
73,1.733333,0
74,0.092692,2
75,0.622222,0
76,0.666667,0
77,0.17931,1
78,0.374269,0
79,0.628571,0
80,0,6
81,0.571429,0
82,0.69697,1
83,0,1
84,0,4
85,0,1
86,0.622222,1
87,0,2
88,0,0
89,0.093093,2
90,0.409357,1
91,0.290909,2
92,0,2
93,0.32381,2
94,0.628571,1
95,0.17479,1
96,0.2,1
97,0,3
98,0,0
99,0.205128,2
100,0.399015,0
101,0,1
102,2,1
103,0.228571,0
104,0,2
105,0.311111,0
106,2,1
107,0.409982,1
108,0.253711,1
109,0.205882,1
110,0.460504,0
111,0.3,1
112,0.47619,1
113,0.666667,0
114,0,2
115,0.357143,1
116,0.311111,2
117,0,1
118,0.310383,1
119,0.666667,0
120,0.666667,7
121,0.428571,0
122,0.4,1
123,0.4,1
124,0,0
125,0.581818,2
126,0.384127,1
127,0,2
128,0.317073,0
129,1.666667,1
130,0.366667,0
131,0.857143,1
132,0,0
133,0,1
134,0.212698,1
135,0.666667,1
136,0.366013,0
137,0,2
138,0.428571,0
139,0.266667,2
140,0.666667,1
141,2,2
142,0.339869,3
143,0.32381,0
144,0,2
145,0.181818,0
146,0.215873,1
147,0.507389,1
148,0,1
149,0.350877,1
150,0.8,1
151,0.5,2
152,0.055556,2
153,0.294355,1
154,0,0
155,1.4,0
156,0.290909,0
157,0,0
158,0.248739,1
159,0,0
160,1,0
161,0.489489,1
162,0.271264,1
163,0.409524,0
164,0.642857,2
165,0.19403,0
166,0,1
167,0,0
168,0.47619,0
169,1,2
170,0,0
171,0.565217,1
172,0.272941,1
173,0.214286,1
174,0.133333,1
175,0.212121,0
176,0.628571,3
177,0.262097,1
178,0.666667,0
179,0.888889,0
180,0,0
181,1.388889,2
182,0,1
183,0.207792,1
184,0.51462,1
185,0.8,1
186,0.181818,1
187,0.357143,0
188,0.666667,0
189,0.25,1
190,0.537549,1
191,0.268398,2
192,0.4,2
193,0.219425,0
194,0.153846,1
195,0.181159,1
196,0.666667,0
197,0,2
198,0,0
199,0,0
200,0.34359,0
201,0,0
202,0,2
203,0,0
204,0,2
205,0,1
206,1,7
207,1.333333,1
208,0,0
209,0,1
210,0,0
211,0.47619,3
212,0.277778,2
213,0.361905,1
214,0.079365,1
215,0,1
216,1.066667,1
217,0.435897,0
218,0,3
219,0.086667,0
220,0.2,2
221,1,2
222,0,2
223,0.666667,2
224,0.467836,0
225,0,1
226,0.435484,0
227,0.222222,0
228,0,0
229,0.467692,0
230,0.571429,1
231,0.176871,0
232,0,0
233,0.435897,1
234,0.888889,1
235,0,1
236,0.424242,2
237,0.6,0
238,0.173913,1
239,0.538462,0
240,0,2
241,0.412879,1
242,0,3
243,0.355731,0
244,0,1
245,0,2
246,0.19943,1
247,2,0
248,0,5
249,0.352941,0
250,0.266667,1
251,2,0
252,0.355556,0
253,0,0
254,0,2
255,0.233816,0
256,0.338462,0
257,0.314286,1
258,0.083624,1
259,0.266667,1
260,0.4,0
261,0,2
262,0.397661,0
263,0,2
264,0.717949,1
265,0.4,2
266,0.933333,1
267,0.249249,1
268,0,2
269,0.147368,1
270,0.666667,0
271,0.637363,0
272,0.491228,1
273,1.333333,0
274,0.577778,2
275,0.497354,0
276,0.315789,0
277,0.666667,0
278,0.107199,1
279,2,2
280,0,0
281,0,2
282,0.555556,1
283,0,3
284,0,0
285,0.133333,1
286,0.4,1
287,0,2
288,0,1
289,0.116667,1
290,0.571429,0
291,0,1
292,0.25641,1
293,1,1
294,0.2,0
295,0.147546,2
296,0,2
297,0.285714,1
298,0.538462,0
299,0.654545,3
300,0.573099,0
301,0,2
302,0.362573,2
303,0.24,0
304,0.338171,1
305,0,1
306,0.488889,2
307,0.380952,1
308,0,0
309,0.157895,0
310,0.142292,0
311,0.2,1
312,0.231579,2
313,0.376812,1
314,0.222222,1
315,0.463158,0
316,0,1
317,0.888889,0
318,0,0
319,0,1
320,0.25641,0
321,0.666667,1
322,0.47619,2
323,0,1
324,0.15,0
325,0.19209,0
326,1.333333,2
327,0.654545,2
328,0,1
329,2,2
330,0,0
331,0.555556,2
332,0.266667,1
333,0,1
334,0.246154,0
335,0.165631,0
336,0,2
337,0.333333,2
338,0.666667,0
339,0.8,0
340,0,1
341,0,1
342,0.27563,0
343,0.463158,0
344,0.264615,1
345,0.109493,1
346,0.233618,0
347,0.291667,1
348,0.20339,0
349,0.505495,0
350,0.344615,0
351,0.30303,0
352,1.428571,0
353,0.888889,0
354,0.333333,0
355,0.274359,2
356,0.4,1
357,0,3
358,0.304762,0
359,0.210916,1
360,0.311111,0
361,0.2,0
362,0.4,0
363,1.022222,0
364,2,1
365,0.514706,0
366,0.8,0
367,0.311688,0
368,0.666667,1
369,0.428571,2
370,0.666667,1
371,0.076037,0
372,0.444444,1
373,0,0
374,0.355556,2
375,0.285714,0
376,0.233333,1
377,0,0
378,0.32381,4
379,0.266667,1
380,0.509804,1
381,0,2
382,0.144522,0
383,0.509091,7
384,0.522876,2
385,0.133333,1
386,0.472727,1
387,0.375385,1
388,0.110491,0
389,0.5,1
390,0.320197,0
391,0.514286,1
392,0,2
393,0.288172,1
394,0.279412,1
395,0,1
396,0.142857,1
397,0.757576,2
398,0.52381,2
399,0.246305,0
400,0,1
401,0,1
402,0.589744,0
403,0.333333,3
404,0,1
405,0,2
406,0.444444,0
407,0.157895,2
408,0.190476,1
409,0.235294,0
410,2,1
411,0.179808,1
412,0.102564,1
413,0.222222,1
414,0.256046,1
415,0.538462,1
416,0.083193,1
417,0.064039,1
418,0.245014,0
419,0.266667,1
420,1,4
421,0,2
422,0.197802,1
423,0.529412,1
424,0.666667,0
425,0,0
426,0,1
427,0.410256,0
428,0.259019,1
429,1,0
430,0,1
431,0,1
432,0,0
433,0.454545,0
434,0.337662,1
435,2,1
436,0.722222,1
437,0.307692,0
438,0.307692,0
439,0,0
440,0,1
441,0.857143,2
442,0.431373,0
443,0.233918,2
444,0.575758,0
445,0.571429,1
446,0.593407,1
447,0.278075,0
448,0.544118,0
449,0,1
450,0,2
451,1,0
452,0.484848,1
453,0,2
454,0,2
455,0.4,2
456,0.184325,0
457,0.338235,1
458,0.4,1
459,0.666667,1
460,0.130159,1
461,0.222172,0
462,0,2
463,0.455882,0
464,0.3,3
465,0.320346,1
466,0,2
467,0.257471,1
468,2,2
469,0.857143,1
470,0,2
471,0,1
472,0.185484,1
473,0,2
474,0,2
475,0.190021,1
476,0.225108,1
477,0.666667,0
478,0.277778,2
479,0,2
480,1.333333,2
481,0.5,1
482,0.666667,2
483,0,3
484,0.5,2
485,0.285714,0
486,0.166667,1
487,2,1
488,0,0
489,0,1
490,1,0
491,0.571429,1
492,2,1
493,0.666667,1
494,0,1
495,0.225717,0
496,0.455882,0
497,0.25974,1
498,0.106529,0
499,0,1
500,0.231884,0
501,2,0
502,0.222222,1
503,0.245161,1
504,2,2
505,0.415385,0
506,0.212121,1
507,0,2
508,0.727273,0
509,0.31339,1
510,0,2
511,0.666667,0
512,0.666667,0
513,0.428571,1
514,0,1
515,0.577778,1
516,0.247619,0
517,0.293869,2
518,0.193443,0
519,0.308668,1
520,0.355556,2
521,0.606061,1
522,0.372294,0
523,0.692308,1
524,0.287582,0
525,0.8,0
526,0,1
527,0.331984,0
528,0.366667,0
529,0,2
530,1.333333,1
531,0,1
532,0.197802,0
533,0.666667,2
534,0.308875,0
535,0.87619,1
536,0,0
537,0.222222,1
538,0.428571,1
539,0.637363,1
540,0.39039,0
541,0.116129,1
542,0.8,1
543,0,1
544,0,2
545,0.666667,0
546,0,2
547,0.273684,1
548,0.22061,0
549,0,4
550,0.277056,2
551,0.4,1
552,0,2
553,0.527473,3
554,0.432749,1
555,0,0
556,0.245059,0
557,1,2
558,0.488889,0
559,0.060331,1
560,0.367647,7
561,0.428571,2
562,0,2
563,0,1
564,1.333333,4
565,0.221034,0
566,0,0
567,0.282051,1
568,0.437247,1
569,0.555556,0
570,0.352941,2
571,0,2
572,0,1
573,0.178947,2
574,0.350877,0
575,0.287347,1
576,1,2
577,0,3
578,0,1
579,0.288037,0
580,0,7
581,0,1
582,0.201201,1
583,0.111111,1
584,0.333333,4
585,0.25641,0
586,0.690909,3
587,0.23908,1
588,0.266667,0
589,0.461538,0
590,0.108772,0
591,0.233333,3
592,0,0
593,0,1
594,0.093596,2
595,0.24359,1
596,1.333333,0
597,0.363077,1
598,0,1
599,0,0
600,0,0
601,0.538462,1
602,0.5,2
603,0.398551,0
604,0.380952,1
605,0,1
606,0,3
607,0.484848,1
608,0.909091,1
609,0.666667,1
610,0.666667,0
611,0,2
612,0.300395,1
613,0.342857,1
614,1.2,2
615,0.183333,2
616,0.666667,1
617,0.685714,0
618,0.6,2
619,0.3,0
620,0,0
621,0,0
622,0.258974,1
623,0.341837,0
624,0.411765,1
625,0.245283,0
626,0.318841,3
627,0.333333,1
628,0,2
629,0.351648,3
630,0.116667,1
631,0,2
632,0.096158,0
633,0,1
634,0.148148,1
635,0.18254,0
636,0.452632,1
637,0.8,2
638,0.190476,1
639,0.217874,1
640,0.313846,1
641,0.666667,0
642,0,3
643,0.133333,1
644,0.8,0
645,0.2,1
646,0.666667,2
647,0.266667,1
648,0.266667,0
649,0,1
650,0.23569,1
651,0.835165,0
652,0.666667,2
653,0,0
654,1.333333,3
655,0.611111,0
656,0.636364,3
657,0.247619,0
658,0.111111,1
659,0.222222,0
660,0.711111,7
661,0.45,0
662,0.292929,0
663,0.2,0
664,0.357143,0
665,0.214286,0
666,0.355556,3
667,0,2
668,1,1
669,0.416667,1
670,0,0
671,0.54,0
672,0.8,1
673,0.485507,0
674,0.240391,1
675,0.333333,0
676,0.666667,1
677,0.236066,1
678,0.201058,1
679,0.5,2
680,2,0
681,0.304762,2
682,0.306595,0
683,0.26458,1
684,0.193548,1
685,0.447619,3
686,0.755556,1
687,0.444444,2
688,0.857143,1
689,2,1
690,0.666667,2
691,0.277778,2
692,0.129129,1
693,0.666667,2
694,1.333333,1
695,0.161345,1
696,2,2
697,0.305263,1
698,0.300395,1
699,2,1
700,0.189804,1
701,0.282609,1
702,0,1
703,0.438095,2
704,0.222222,0
705,0.254545,0
706,0.181421,0
707,0.221364,0
708,0.285714,1
709,0,0
710,0.315789,1
711,0,1
712,0.346774,0
713,0.666667,2
714,0.495238,0
715,0.923077,0
716,0.268116,1
717,0.43956,1
718,0,2
719,0.398551,3
720,0.561265,0
721,0,0
722,0.197561,1
723,1.025641,0
724,0.335632,1
725,0,2
726,0.6,2
727,0,0
728,0.203077,1
729,0.417582,1
730,0.300395,0
731,0.426877,1
732,0.277778,1
733,0,0
734,0,0
735,0.238457,0
736,0.4,1
737,0.179487,0
738,0,2
739,0.417112,1
740,0.477273,1
741,0,3
742,0,0
743,0.339869,0
744,0.8,2
745,0.143791,1
746,0.060606,1
747,0,2
748,0.142857,0
749,0.666667,1
750,0,3
751,0.190476,2
752,0.45,1
753,0.6,2
754,0,1
755,0,0
756,0.178462,2
757,0,2
758,0.2,1
759,0.388889,2
760,0,2
761,2,2
762,0.222222,0
763,0.5,0
764,0.177232,0
765,0,0
766,0,1
767,0,8
768,2,2
769,0.647619,1
770,0.181818,0
771,0.277778,1
772,0.144796,1
773,0.153226,3
774,1.022222,1
775,0.683333,0
776,0.326087,0
777,0.20197,1
778,0.777778,0
779,0.666667,0
780,0.666667,2
781,0.307692,0
782,0.166531,1
783,0.202299,2
784,0.153439,1
785,0.4,1
786,0.355556,1
787,0.143791,0
788,0.17316,0
789,0.395604,0
790,0,2
791,0.221344,2
792,0,2
793,0.195437,1
794,0.364532,0
795,0.160401,1
796,1.142857,1
797,0,2
798,0.406926,1
799,0,0
800,0.666667,1
801,0.231579,1
802,0.282051,0
803,0,1
804,0.393939,1
805,0.593407,7
806,0.571429,0
807,0,1
808,0.467692,0
809,0.285714,1
810,0,2
811,1.666667,2
812,0.533333,0
813,0.666667,1
814,1.5,2
815,0,1
816,0,0
817,0.4,1
818,0.20197,1
819,0.51952,1
820,0,1
821,0.382353,0
822,0.224558,0
823,2,0
824,0.279412,1
825,0,0
826,0,2
827,1.4,0
828,0.25,1
829,0,1
830,0.268116,0
831,0.304762,0
832,0.350877,0
833,0.157635,0
834,0.333333,2
835,0.4,1
836,0,0
837,2,0
838,0.142857,1
839,0.093668,0
840,0,1
841,0.353276,0
842,0,0
843,0.666667,7
844,0.47619,0
845,0,2
846,0.131868,1
847,0.355556,2
848,0,2
849,0.222222,0
850,0,2
851,0,1
852,0.47619,0
853,0,0
854,0.128205,2
855,0.571429,1
856,0.173913,1
857,1.333333,1
858,0.330484,1
859,0.30303,2
860,0,0
861,0.4,2
862,0,0
863,0.236453,1
864,0.222222,1
865,0.242424,1
866,0.487179,0
867,0,2
868,0,2
869,0.283871,1
870,0.3083,2
871,0,2
872,0,2
873,0,2
874,0.363636,2
875,0.533333,0
876,0,0
877,0.144228,0
878,0,2
879,0.48366,0
880,0.344086,0
881,0.367647,2
882,0.220096,0
883,0.529915,0
884,0.8,2
885,0.272727,2
886,1.2,0
887,0.428571,0
888,0.952381,2
889,0.311111,4
890,0,2
891,0.611111,1
892,0.266667,1
893,0.128205,1
894,0.15942,1
895,0.324111,2
896,0.272727,0
897,0,2
898,1.066667,2
899,0.214286,1
900,0.327273,0
901,0,2
902,0.410256,1
903,0,1
904,0.133333,1
905,0.190476,1
906,0,1
907,0,2
908,0,0
909,0.666667,2
910,1.666667,2
911,0.138528,0
912,0,1
913,0.19209,1
914,0,0
915,2,0
916,1.2,1
917,0,2
918,0,2
919,0.268398,0
920,0.643275,0
921,0.666667,0
922,0.363636,0
923,0.857143,3
924,2,2
925,0.392157,0
926,0.666667,2
927,0,0
928,0.311111,1
929,0.217391,1
930,0.483333,0
931,0,2
932,0.251082,2
933,0.666667,2
934,0.218182,1
935,0,0
936,1.333333,1
937,0,2
938,0.333333,1
939,0.424242,1
940,0,1
941,0.15,1
942,0.266667,0
943,0,0
944,0.206124,0
945,0.533333,1
946,0.26441,0
947,0.981818,1
948,0.153846,2
949,2,2
950,0.190476,0
951,0.16179,0
952,0,1
953,0,1
954,0.266667,1
955,0,1
956,0.32381,1
957,2,0
958,0.202899,0
959,0.175824,2
960,1.333333,3
961,0.247619,1
962,0.177778,1
963,0.151515,1
964,0.266667,1
965,0.290909,1
966,0.302439,1
967,0.4,2
968,0,1
969,0.533333,1
970,1.2,1
971,0.226667,1
972,0.387352,0
973,0.254545,1
974,0.133333,2
975,0,1
976,0.116003,1
977,0.3,1
978,0,2
979,0.363077,1
980,0.177778,0
981,0.533333,2
982,0.368421,0
983,1,1
984,0.133333,2
985,0.666667,1
986,0.4,2
987,0.11396,1
988,2,1
989,0.146237,1
990,0.382353,0
991,0,1
992,0,0
993,0,1
994,0,0
995,0.181818,0
996,0.117372,1
997,0,1
998,0.300395,1
999,0,0
1000,0,0
1001,0.666667,2
1002,0.8,3
1003,1.333333,2
1004,0.280788,5
1005,0.142857,0
1006,0,0
1007,0,0
1008,0.272727,1
1009,0,2
1010,0.545455,1
1011,0.205128,2
1012,0.47619,5
1013,0.666667,1
1014,0.156156,1
1015,0.666667,1
1016,0.368421,0
1017,0,2
1018,0.111111,0
1019,0,1
1020,0.30303,1
1021,0.290909,1
1022,0,2
1023,0.084125,0
1024,0,1
1025,1.214286,1
1026,0.571429,1
1027,0.589744,0
1028,0.637363,2
1029,0,2
1030,0.818462,0
1031,0,9
1032,0.380952,0
1033,0.285714,5
1034,2,0
1035,0.5,1
1036,0,1
1037,0.785714,1
1038,0.47619,0
1039,0.428571,0
1040,0.073846,1
1041,0,2
1042,0,1
1043,0.387352,2
1044,0.642857,0
1045,0.375661,0
1046,0.110953,0
1047,0.297101,2
1048,0.269006,1
1049,0.372294,1
1050,0.444444,1
1051,0.666667,1
1052,0.571429,0
1053,0.588235,2
1054,0.092561,1
1055,0.4,0
1056,0.444444,2
1057,0,2
1058,1.333333,0
1059,1.333333,1
1060,0.384615,1
1061,0.333333,1
1062,0.185507,0
1063,0.246246,1
1064,0.277778,3
1065,0.214286,0
1066,1.4,1
1067,0.2,0
1068,0.177778,0
1069,0.426471,1
1070,0,0
1071,0,1
1072,0.339921,0
1073,0.294737,1
1074,0.136723,2
